danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Clusters
0.309,0.816,7,-10.907,1,0.0611,0.000257,0.0212,0.388,0.366,188.04,196277,4,2
0.216,0.995,9,-3.322,0,0.0847,3.56e-06,0.448,0.315,0.459,86.708,77043,4,2
0.576,0.927,1,-5.393,1,0.0418,0.0167,2.54e-05,0.205,0.62,96.022,133125,4,8
0.18,0.979,1,-1.169,0,0.134,2.54e-05,0.0108,0.329,0.519,93.852,185319,4,2
0.546,0.95,4,-3.002,1,0.0445,0.187,0.0,0.162,0.755,99.956,140098,4,8
0.474,0.821,11,-4.42,0,0.0407,0.00116,0.0,0.201,0.493,99.147,189520,1,6
0.645,0.85,1,-3.627,0,0.0898,0.0202,0.0,0.656,0.961,145.971,164138,4,4
0.394,0.941,11,-2.328,1,0.157,0.0031,0.0,0.427,0.687,171.867,177349,4,2
0.501,0.61,1,-4.601,1,0.0286,0.0374,8.07e-06,0.26,0.312,140.114,232059,4,2
0.531,0.936,1,-2.746,1,0.0942,0.000703,0.0,0.113,0.612,89.991,211136,4,8
0.406,0.94,1,-4.785,0,0.0685,0.00038,6.99e-06,0.0981,0.367,175.0,179175,4,2
0.571,0.953,4,-3.691,1,0.13,0.000625,0.0,0.666,0.487,140.021,180473,4,4
0.321,0.97,11,-4.304,0,0.0443,0.0083,0.0,0.329,0.604,199.313,149253,4,2
0.497,0.951,1,-6.904,1,0.127,0.000133,0.000224,0.266,0.687,159.717,171300,4,2
0.651,0.332,7,-9.734,0,0.0324,0.724,5.69e-06,0.1,0.189,125.912,165238,4,3
0.567,0.913,2,-2.931,1,0.173,0.021,7.54e-06,0.359,0.761,169.893,183529,4,2
0.265,0.986,8,-4.044,1,0.247,0.00252,0.0,0.255,0.0491,102.608,187373,4,2
0.619,0.757,11,-4.979,0,0.0367,0.000595,0.0,0.589,0.807,110.046,146127,4,4
0.475,0.841,6,-5.141,1,0.415,0.00212,3.15e-05,0.339,0.376,174.254,154835,4,10
0.594,0.831,1,-4.845,1,0.0331,0.125,0.0,0.348,0.703,95.056,143238,4,8
0.45,0.886,4,-4.743,0,0.134,8.47e-05,0.0439,0.133,0.551,168.983,213640,4,2
0.284,0.78,8,-4.983,0,0.0455,0.0417,0.000173,0.138,0.454,160.194,240240,4,2
0.332,0.926,10,-5.36,0,0.112,8.85e-06,0.0344,0.148,0.498,110.522,149435,4,2
0.122,0.854,0,-7.304,1,0.0812,0.00706,0.00168,0.34,0.483,184.316,159638,4,2
0.564,0.963,0,-1.676,1,0.206,0.0179,0.0,0.215,0.693,104.839,162725,4,8
0.413,0.91,6,-3.15,0,0.0836,0.000993,0.00047,0.0604,0.492,149.96,186201,4,2
0.351,0.937,4,-4.632,1,0.109,0.112,0.00147,0.606,0.406,131.926,188180,4,4
0.34,0.934,1,-5.022,1,0.113,1.36e-05,0.491,0.0684,0.323,168.051,247534,4,2
0.311,0.917,4,-3.983,1,0.0587,7.46e-05,0.0,0.0882,0.544,104.447,165042,4,2
0.394,0.895,7,-5.673,0,0.0848,0.0024,1.03e-05,0.111,0.177,141.082,225621,4,2
0.381,0.941,9,-4.988,1,0.079,6.53e-05,0.0,0.118,0.166,90.272,166000,4,2
0.596,0.937,9,-5.029,1,0.043,0.00605,0.0185,0.717,0.777,94.921,130981,4,4
0.582,0.933,5,-4.623,0,0.125,0.0129,3.2e-05,0.206,0.67,165.952,156145,4,2
0.737,0.681,10,-10.063,0,0.0536,0.0401,0.0011,0.31,0.799,124.023,210001,4,7
0.463,0.653,4,-8.994,0,0.0998,0.218,0.867,0.111,0.0648,123.876,174240,4,9
0.487,0.669,9,-6.473,1,0.232,0.0145,0.00349,0.102,0.0573,172.026,167253,3,2
0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,132346,4,9
0.759,0.9,1,-1.999,0,0.0419,0.00571,5.13e-05,0.294,0.389,127.999,198979,4,5
0.718,0.87,2,-6.227,1,0.0447,0.000178,0.234,0.0869,0.129,118.937,124034,4,8
0.805,0.816,1,-4.685,1,0.346,0.363,0.826,0.121,0.338,124.966,141343,4,10
0.715,0.862,4,-8.182,0,0.0632,0.0108,0.788,0.128,0.152,124.0,217258,4,9
0.716,0.748,8,-6.06,1,0.0356,0.235,0.849,0.114,0.338,119.918,169245,4,9
0.73,0.505,2,-9.248,1,0.0606,0.119,0.711,0.148,0.38,119.995,310573,4,9
0.751,0.795,7,-7.607,0,0.0593,0.0972,0.312,0.0547,0.332,125.994,295300,4,7
0.574,0.638,0,-9.02,1,0.103,0.0269,7.98e-06,0.383,0.567,172.013,163953,4,8
0.812,0.974,8,-2.327,1,0.227,0.695,0.512,0.582,0.064,153.979,99748,4,4
0.564,0.684,2,-4.593,0,0.117,0.261,1.04e-06,0.0897,0.489,175.839,148747,4,2
0.667,0.92,9,-2.71,1,0.0773,0.00752,0.00232,0.126,0.146,114.977,358983,4,2
0.666,0.723,6,-5.104,0,0.0449,0.0151,0.000592,0.057,0.546,159.962,158733,4,7
0.736,0.719,5,-7.471,0,0.0459,0.39,0.000514,0.154,0.448,124.98,173819,4,5
0.889,0.884,4,-4.323,1,0.0379,0.0111,0.804,0.0999,0.789,124.003,116129,4,9
0.616,0.691,9,-6.497,1,0.0621,0.156,0.0,0.177,0.207,124.957,191099,4,1
0.714,0.883,9,-4.43,1,0.0625,0.00819,0.843,0.231,0.819,126.016,192455,4,9
0.843,0.713,0,-5.487,1,0.0851,0.0276,0.76,0.0961,0.298,123.983,147976,4,9
0.774,0.854,6,-5.411,1,0.102,0.00914,0.0643,0.0814,0.84,123.982,220670,4,1
0.574,0.774,5,-4.882,0,0.0507,0.0392,0.834,0.187,0.0681,192.963,179067,4,9
0.643,0.985,4,-1.848,0,0.41,0.0152,0.000965,0.311,0.182,140.029,238286,4,10
0.683,0.571,1,-7.721,1,0.0286,0.0335,0.0616,0.0957,0.29,120.044,261001,4,8
0.725,0.943,6,-2.918,0,0.267,0.0465,0.0,0.15,0.527,127.968,154687,4,10
0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,162803,4,8
0.779,0.932,2,-3.568,1,0.255,0.00424,0.498,0.734,0.211,127.983,230288,4,4
0.709,0.747,10,-4.705,0,0.347,0.0172,2.06e-05,0.131,0.573,140.024,160875,4,10
0.801,0.957,4,-3.464,1,0.0465,0.0171,0.501,0.0857,0.843,124.014,142258,4,8
0.733,0.872,2,-5.683,0,0.132,0.0239,0.00304,0.38,0.195,128.007,195707,4,4
0.631,0.921,0,-6.429,1,0.0552,0.0022,0.823,0.352,0.889,129.977,182765,4,9
0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,145000,4,1
0.372,0.915,11,-4.577,1,0.085,0.064,0.00011,0.126,0.466,91.124,153222,3,2
0.528,0.732,2,-9.492,1,0.0504,0.0319,0.868,0.109,0.0324,199.978,292525,4,9
0.442,0.681,8,-3.32,1,0.0459,0.413,6.72e-05,0.0948,0.509,74.212,216818,4,1
0.618,0.758,8,-7.996,1,0.0336,0.0087,0.102,0.147,0.144,120.987,197389,4,2
0.621,0.628,8,-4.687,0,0.0842,0.00347,0.546,0.704,0.542,166.084,217000,4,4
0.656,0.886,2,-5.586,1,0.0722,0.019,0.417,0.326,0.0761,126.135,142857,4,2
0.665,0.837,6,-7.057,1,0.0496,0.001,0.359,0.374,0.644,122.985,144390,4,1
0.74,0.743,7,-6.477,1,0.369,0.00458,0.000323,0.126,0.374,174.035,151724,4,10
0.688,0.725,2,-7.806,1,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,163373,4,8
0.635,0.93,2,-2.061,1,0.0583,0.000241,0.775,0.0918,0.0688,73.981,142703,4,9
0.697,0.74,5,-5.819,0,0.0903,0.00506,0.0,0.15,0.412,159.993,168000,4,7
0.698,0.743,9,-7.804,1,0.11,0.284,0.0172,0.411,0.0442,111.993,211071,4,4
0.651,0.833,1,-3.356,1,0.172,0.0214,0.0,0.14,0.443,155.051,304512,4,2
0.706,0.633,1,-9.584,1,0.0419,0.267,0.0192,0.175,0.375,110.005,120157,4,8
0.63,0.957,9,-4.029,0,0.051,0.00988,0.674,0.321,0.0369,133.986,154030,4,9
0.749,0.746,4,-9.517,0,0.0519,0.745,0.0275,0.229,0.137,125.025,208444,4,3
0.827,0.697,8,-6.367,1,0.155,0.18,0.619,0.318,0.538,124.063,212903,4,9
0.489,0.828,10,-5.892,0,0.0526,0.0182,0.127,0.1,0.0446,120.063,230000,4,2
0.696,0.488,1,-7.508,1,0.0403,0.196,0.836,0.2,0.202,95.064,212211,4,9
0.651,0.709,4,-7.842,1,0.037,0.00461,0.00744,0.0771,0.126,121.02,257985,4,8
0.728,0.875,2,-3.603,1,0.0412,0.0167,0.000358,0.106,0.581,145.031,188690,4,8
0.758,0.68,6,-7.685,0,0.0808,0.199,0.184,0.243,0.127,138.079,210652,4,7
0.749,0.889,5,-7.526,0,0.0442,0.0764,0.719,0.392,0.67,127.021,274212,4,9
0.497,0.825,8,-4.638,0,0.0821,0.0031,0.00496,0.0905,0.235,88.712,194157,4,7
0.683,0.779,9,-6.324,1,0.0546,0.0243,0.839,0.119,0.136,103.004,219818,4,9
0.425,0.918,4,-1.555,0,0.0397,0.023,0.000291,0.114,0.308,174.021,166897,4,2
0.575,0.729,5,-8.973,0,0.0474,0.0109,0.854,0.255,0.0999,115.045,187304,4,9
0.759,0.888,10,-10.005,1,0.0975,0.333,0.899,0.184,0.0583,132.966,412702,4,9
0.388,0.757,7,-5.528,0,0.11,0.219,0.00456,0.0808,0.16,146.993,192850,4,2
0.366,0.937,10,-2.492,1,0.0405,0.0015,0.234,0.0884,0.0373,174.019,296243,4,2
0.715,0.667,0,-4.161,1,0.0532,0.0202,3.48e-05,0.403,0.591,132.021,156709,4,8
0.923,0.522,11,-6.217,0,0.266,0.803,0.00128,0.135,0.609,120.004,180115,4,10
0.514,0.677,0,-3.505,1,0.0583,0.00102,0.0209,0.351,0.323,85.099,156706,4,8
0.45,0.96,9,-5.479,1,0.687,0.00317,0.000708,0.13,0.159,149.685,135600,4,10
0.398,0.927,0,-5.44,1,0.0665,0.000454,0.0221,0.315,0.194,104.798,232000,4,2
0.795,0.642,1,-7.094,1,0.0516,0.000472,0.0522,0.226,0.446,127.986,329531,4,8
0.507,0.69,4,-5.076,0,0.0534,0.00276,0.0,0.223,0.389,159.984,185088,4,2
0.592,0.738,10,-5.975,0,0.0367,0.0645,0.092,0.109,0.319,158.051,185316,4,7
0.515,0.745,7,-5.359,0,0.0394,0.0156,0.00787,0.485,0.0689,150.131,180800,4,4
0.559,0.979,6,-2.968,1,0.0523,0.0287,0.763,0.105,0.458,95.018,276000,4,9
0.494,0.746,2,-4.775,1,0.0397,0.0012,0.0291,0.106,0.0398,194.043,149691,4,2
0.615,0.89,6,-4.182,1,0.059,0.0194,0.647,0.161,0.314,140.017,185143,4,9
0.519,0.794,9,-5.063,0,0.0419,0.00327,0.0056,0.0974,0.114,75.0,198103,4,7
0.76,0.964,2,-5.844,1,0.0577,0.00181,0.703,0.0975,0.643,125.003,248036,4,9
0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485,4,8
0.693,0.667,10,-5.728,0,0.0478,0.00827,0.751,0.108,0.127,121.988,151475,4,9
0.67,0.686,9,-6.067,1,0.0556,0.102,6.42e-05,0.259,0.295,119.966,181333,5,1
0.567,0.564,1,-8.121,1,0.0467,0.00108,0.00315,0.112,0.621,180.084,217333,1,6
0.643,0.799,6,-5.777,0,0.253,0.593,0.00235,0.219,0.149,123.944,154849,4,10
0.679,0.675,7,-8.687,0,0.0445,0.089,0.13,0.117,0.0829,123.989,207360,4,7
0.635,0.649,4,-6.636,0,0.0434,0.00552,0.0824,0.259,0.194,105.014,276741,4,5
0.518,0.806,6,-6.538,1,0.0429,0.0483,0.00105,0.095,0.327,172.954,199769,4,2
0.625,0.808,8,-3.321,1,0.0333,0.000478,0.28,0.163,0.27,105.005,182857,4,1
0.584,0.888,4,-2.571,0,0.0385,0.0115,0.000113,0.341,0.331,150.042,184274,4,2
0.704,0.74,2,-4.957,0,0.0855,0.0161,0.0,0.0691,0.512,91.971,190761,4,5
0.644,0.789,7,-8.267,1,0.0697,0.000359,0.000361,0.286,0.145,144.947,185379,4,2
0.534,0.904,11,-4.159,0,0.0712,0.00541,0.647,0.158,0.0999,149.883,188800,4,9
0.286,0.898,5,-3.191,0,0.0769,0.0994,0.00218,0.0324,0.318,172.078,212860,4,2
0.872,0.94,6,-6.188,0,0.108,0.00958,0.0379,0.0877,0.927,126.042,200000,4,7
0.507,0.864,6,-1.421,0,0.168,0.343,2.57e-05,0.0891,0.41,150.075,176000,4,2
0.553,0.782,5,-7.426,1,0.0367,0.175,0.862,0.153,0.629,180.024,196000,4,9
0.441,0.834,7,-3.029,0,0.0641,0.0721,0.0,0.114,0.245,139.96,231429,4,2
0.598,0.705,11,-5.462,1,0.0333,0.0826,1.8e-05,0.133,0.104,95.018,212927,4,1
0.388,0.598,6,-6.467,1,0.0317,0.00149,0.0213,0.06,0.0605,132.115,257406,4,2
0.657,0.319,2,-18.223,0,0.523,0.635,0.899,0.104,0.154,196.115,230535,4,10
0.482,0.698,7,-6.191,0,0.0313,0.0534,0.866,0.134,0.321,76.495,209281,4,9
0.823,0.802,8,-6.926,1,0.245,0.207,0.917,0.126,0.467,190.071,202104,4,9
0.641,0.314,2,-11.56,1,0.0375,0.425,0.41,0.116,0.123,95.969,218467,4,3
0.625,0.5,11,-10.474,0,0.0834,0.47,0.00319,0.113,0.7,106.417,361715,4,7
0.849,0.649,9,-10.875,0,0.0674,0.0794,0.333,0.0924,0.849,124.995,322820,4,7
0.835,0.823,2,-5.23,0,0.0443,0.0105,0.591,0.345,0.534,115.01,183480,4,5
0.454,0.667,9,-12.648,0,0.0485,0.0567,0.768,0.109,0.452,128.931,420719,4,9
0.732,0.711,9,-9.988,0,0.0434,0.0604,0.168,0.0768,0.918,110.003,194000,4,7
0.771,0.881,8,-3.507,1,0.0497,0.0567,0.0,0.356,0.869,114.997,179029,4,1
0.557,0.57,1,-11.281,1,0.0393,0.00876,0.808,0.101,0.752,118.024,269921,4,9
0.786,0.921,0,-6.842,1,0.101,0.0552,0.00181,0.0629,0.628,118.373,381040,4,8
0.277,0.774,9,-5.475,1,0.0475,0.141,0.814,0.16,0.401,172.233,171371,4,9
0.87,0.676,5,-8.201,0,0.0557,0.034,0.00774,0.0691,0.868,115.369,376973,4,5
0.666,0.775,5,-5.834,0,0.172,0.277,0.121,0.294,0.785,90.952,103221,4,5
0.753,0.699,11,-8.779,1,0.0421,0.134,0.702,0.132,0.653,97.015,150928,4,1
0.833,0.641,10,-10.57,0,0.065,0.0259,0.0749,0.0788,0.348,108.02,172293,4,7
0.718,0.73,9,-7.405,1,0.0292,0.54,0.0137,0.147,0.729,122.904,221500,4,1
0.649,0.283,0,-19.69,0,0.373,0.528,0.921,0.13,0.169,186.05,176001,4,10
0.745,0.578,11,-13.826,0,0.0517,0.0101,0.385,0.194,0.681,108.197,348293,4,7
0.588,0.59,4,-9.209,0,0.047,0.579,0.0,0.145,0.894,83.888,152733,4,5
0.667,0.562,9,-8.947,1,0.0986,0.3,0.00358,0.222,0.965,144.421,213254,5,1
0.691,0.613,0,-6.54,0,0.0647,0.463,0.0,0.139,0.762,123.305,257489,4,5
0.89,0.834,11,-7.195,1,0.155,0.23,1.46e-06,0.554,0.757,120.005,162173,4,4
0.855,0.512,1,-12.01,1,0.175,0.133,0.0006,0.163,0.677,90.01,230539,4,8
0.749,0.529,11,-12.632,1,0.0595,0.013,0.866,0.118,0.808,126.704,261167,4,9
0.73,0.829,9,-8.013,1,0.0779,0.441,0.000113,0.425,0.92,108.639,188200,4,1
0.628,0.635,9,-9.9,0,0.0404,0.445,0.577,0.104,0.643,99.975,242400,4,7
0.804,0.815,9,-7.712,0,0.0717,0.169,2.23e-05,0.105,0.796,105.981,281250,4,7
0.664,0.725,8,-7.756,0,0.0394,0.183,0.000225,0.154,0.851,176.004,210933,4,7
0.654,0.686,9,-8.88,0,0.0564,0.468,0.869,0.36,0.96,79.665,269293,4,9
0.781,0.766,10,-10.113,0,0.0567,0.000462,0.823,0.0538,0.382,114.459,207355,4,9
0.503,0.738,2,-8.22,0,0.0372,0.224,0.878,0.104,0.804,144.38,322249,4,9
0.73,0.562,5,-11.1,0,0.0321,0.192,0.912,0.0902,0.965,103.037,203778,4,9
0.659,0.987,4,-8.097,0,0.0894,0.368,0.0,0.542,0.591,144.092,216000,4,4
0.435,0.628,9,-9.393,1,0.0808,0.00354,0.83,0.0767,0.956,108.621,244403,4,9
0.863,0.599,7,-9.063,1,0.0629,0.0764,0.852,0.117,0.337,128.977,286639,4,9
0.806,0.681,5,-11.004,0,0.101,0.043,0.5,0.0738,0.891,124.997,311002,4,5
0.708,0.593,4,-9.482,0,0.0461,0.196,0.0295,0.17,0.964,162.052,263096,4,5
0.754,0.695,0,-7.49,1,0.0479,0.21,0.00063,0.0455,0.891,112.908,315750,4,8
0.753,0.933,6,-5.923,0,0.0783,0.185,0.00607,0.125,0.961,124.977,296011,4,5
0.72,0.823,11,-6.126,0,0.0607,0.708,0.741,0.145,0.7,170.116,200458,4,7
0.636,0.705,1,-5.509,0,0.0964,0.00793,0.561,0.187,0.507,92.941,202638,4,5
0.937,0.574,10,-10.38,1,0.111,0.173,0.00179,0.0855,0.915,113.006,301653,4,1
0.694,0.684,9,-7.578,0,0.0373,0.171,0.00589,0.103,0.782,79.986,189574,4,7
0.759,0.679,0,-9.102,1,0.0518,0.15,0.316,0.0367,0.913,108.458,181427,4,8
0.751,0.593,7,-11.315,0,0.0592,0.525,0.824,0.112,0.839,149.622,224882,4,9
0.717,0.683,8,-10.197,0,0.0433,0.0364,0.00564,0.104,0.594,113.016,359046,4,7
0.711,0.459,9,-9.35,0,0.0559,0.0863,0.484,0.11,0.589,76.974,274286,4,7
0.823,0.623,2,-8.299,1,0.0302,0.0987,0.732,0.0481,0.571,91.977,151948,4,9
0.785,0.596,6,-11.324,1,0.0683,0.165,0.586,0.131,0.764,125.017,179818,4,1
0.886,0.621,1,-9.691,0,0.0624,0.0325,0.772,0.219,0.778,132.085,204791,4,9
0.593,0.742,9,-4.67,0,0.052,0.497,0.0,0.251,0.833,147.423,279250,4,7
0.787,0.732,0,-10.092,1,0.05,0.132,0.519,0.103,0.424,119.017,207387,4,8
0.802,0.673,0,-9.135,0,0.0401,0.0048,0.501,0.858,0.615,120.008,208000,4,4
0.755,0.729,5,-8.891,0,0.064,0.807,0.249,0.0968,0.786,102.306,336133,4,5
0.582,0.363,6,-6.127,0,0.0322,0.798,2.94e-06,0.0836,0.295,109.046,205875,4,3
0.68,0.882,10,-7.639,0,0.039,0.0653,0.849,0.177,0.403,92.999,135017,4,9
0.765,0.624,2,-11.165,0,0.0356,0.533,0.777,0.0718,0.908,109.988,301647,4,5
0.743,0.724,10,-6.874,0,0.0577,0.011,0.0368,0.0843,0.628,110.297,187907,4,7
0.721,0.474,4,-8.93,0,0.14,0.444,0.0647,0.167,0.59,94.981,195484,4,5
0.862,0.832,6,-5.3,0,0.0333,0.0693,0.633,0.065,0.973,119.998,255436,4,5
0.706,0.785,4,-8.093,0,0.201,0.258,1.31e-05,0.514,0.743,125.981,235173,4,4
0.794,0.863,0,-7.259,1,0.0667,0.0449,0.00541,0.121,0.275,103.999,238492,4,8
0.585,0.634,2,-10.06,1,0.163,0.224,0.00862,0.209,0.286,97.725,290000,3,6
0.582,0.841,7,-7.879,1,0.0482,0.0638,1.65e-05,0.122,0.804,78.158,240400,4,1
0.699,0.686,5,-11.242,0,0.0412,0.455,0.941,0.15,0.656,117.047,141859,4,9
0.745,0.756,5,-7.541,1,0.0427,0.394,0.000587,0.0574,0.961,115.27,196000,4,1
0.732,0.927,8,-7.103,0,0.0573,0.108,0.652,0.327,0.629,120.015,195999,4,9
0.526,0.784,7,-7.976,0,0.0574,0.0419,0.0,0.154,0.874,106.613,247625,4,7
0.624,0.71,7,-8.131,0,0.0393,0.0597,0.549,0.142,0.672,97.071,212784,4,7
0.777,0.552,11,-10.937,0,0.0413,0.373,0.0924,0.146,0.928,100.043,323082,4,7
0.774,0.476,8,-8.999,0,0.0556,0.0569,0.00035,0.0669,0.658,99.995,148093,1,6
0.739,0.742,9,-6.473,0,0.0366,0.19,0.162,0.0873,0.946,88.479,263933,3,7
0.71,0.692,1,-6.414,0,0.0298,0.403,0.0,0.117,0.895,97.595,127773,4,5
0.662,0.356,9,-19.486,0,0.0386,0.42,0.703,0.329,0.929,165.972,257120,4,3
0.61,0.586,9,-9.879,0,0.076,0.519,0.0013,0.217,0.658,106.409,266500,4,7
0.639,0.319,7,-16.023,1,0.0529,0.0321,0.867,0.208,0.373,162.038,327526,3,6
0.494,0.904,11,-6.645,1,0.0473,0.25,0.389,0.116,0.198,200.022,203933,4,2
0.788,0.66,6,-7.518,1,0.0511,0.0427,0.816,0.0847,0.702,97.033,450003,4,9
0.817,0.629,5,-7.883,1,0.0355,0.028,0.257,0.117,0.61,108.013,172787,4,1
0.871,0.696,1,-7.661,1,0.0732,0.0802,2.05e-05,0.215,0.551,94.999,202368,4,8
0.9,0.455,3,-8.395,0,0.0877,0.231,0.264,0.0538,0.927,104.631,261926,4,5
0.611,0.934,4,-6.516,0,0.0636,0.37,0.51,0.287,0.783,135.0,259667,4,5
0.709,0.625,7,-10.622,0,0.0506,0.476,0.631,0.324,0.517,115.018,298826,4,9
0.732,0.679,6,-6.415,1,0.0475,0.181,0.921,0.121,0.344,122.932,183415,4,9
0.635,0.805,7,-9.964,1,0.104,0.0181,0.00124,0.0894,0.915,133.044,220233,4,1
0.721,0.607,0,-8.8,1,0.035,0.189,0.816,0.108,0.728,123.971,304839,4,9
0.863,0.88,1,-5.43,1,0.0667,0.233,1.01e-06,0.144,0.839,104.981,203776,3,8
0.752,0.688,6,-6.332,1,0.0595,0.0836,0.0027,0.29,0.752,122.951,254749,4,1
0.845,0.493,6,-8.604,0,0.0618,0.368,0.0,0.0847,0.353,120.965,220280,4,7
0.567,0.62,2,-11.501,0,0.0462,0.287,0.0123,0.0556,0.835,97.649,271613,4,5
0.739,0.651,7,-12.53,1,0.123,0.165,0.877,0.121,0.501,155.052,162815,4,9
0.799,0.868,7,-7.629,1,0.178,0.299,0.132,0.0664,0.729,97.016,248660,4,1
0.72,0.638,11,-12.875,0,0.0627,0.698,0.000159,0.312,0.966,147.836,235707,4,7
0.682,0.518,8,-10.089,1,0.227,0.626,0.43,0.0552,0.963,118.539,224000,4,1
0.662,0.958,11,-4.581,0,0.0484,0.0746,0.275,0.0792,0.855,174.026,201627,4,7
0.823,0.648,1,-10.107,0,0.045,0.0403,0.767,0.174,0.962,124.015,386893,4,9
0.662,0.844,4,-3.277,0,0.0488,0.0658,0.00283,0.404,0.475,95.969,224395,4,4
0.759,0.396,8,-14.809,1,0.0393,0.0963,0.935,0.0903,0.123,109.969,306640,4,9
0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,196784,4,4
0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4,7
0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,232893,4,1
0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,4,3
0.554,0.433,5,-12.628,1,0.0341,0.0116,0.0449,0.0667,0.237,117.996,379227,3,6
0.348,0.95,10,-5.049,0,0.124,9.93e-05,9.68e-06,0.0868,0.377,168.964,166859,4,2
0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,253587,4,2
0.625,0.533,10,-11.903,0,0.0596,0.659,0.00266,0.0546,0.139,108.296,300840,4,3
0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,290617,4,9
0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,259147,4,9
0.566,0.855,7,-4.016,1,0.211,0.0372,0.000157,0.181,0.517,172.966,247840,4,2
0.759,0.903,8,-5.287,0,0.0785,0.343,0.0,0.121,0.878,154.825,174517,4,7
0.793,0.764,1,-4.536,1,0.253,0.00207,0.0,0.14,0.219,139.155,165744,4,10
0.68,0.697,5,-7.01,1,0.0484,0.121,0.0,0.661,0.684,116.033,180747,4,4
0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,229120,4,3
0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3,2
0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,4,7
0.377,0.558,4,-9.076,1,0.0299,0.0789,0.000342,0.125,0.267,149.971,214800,3,6
0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,320030,4,9
0.714,0.679,4,-7.552,1,0.0439,0.103,0.00965,0.339,0.864,112.253,135903,3,8
0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,4,5
0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,120027,4,10
0.906,0.395,1,-11.277,1,0.206,0.0103,0.000195,0.117,0.376,146.056,197420,4,10
0.567,0.43,7,-13.159,1,0.108,0.00646,0.213,0.0875,0.404,133.065,165600,5,1
0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,245964,4,3
0.435,0.104,6,-22.39,0,0.0445,0.973,0.33,0.119,0.162,120.484,279316,4,0
0.64,0.553,2,-6.42,0,0.0411,0.0579,0.0,0.0914,0.486,81.992,148471,4,5
0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,515387,4,9
0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992,165075,4,2
0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,4,1
0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,163613,4,8
0.864,0.412,1,-5.886,1,0.273,0.458,0.00087,0.124,0.654,99.992,97209,4,10
0.978,0.683,8,-5.743,1,0.0981,0.0634,5.88e-05,0.523,0.419,118.041,146441,4,4
0.653,0.836,10,-5.626,0,0.0457,0.0452,0.299,0.1,0.804,133.182,190054,4,7
0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893,4,1
0.73,0.907,2,-3.72,1,0.0606,0.0921,0.114,0.23,0.249,120.968,111074,4,8
0.659,0.502,4,-6.538,1,0.0375,0.363,5.14e-06,0.432,0.512,101.913,179133,4,4
0.444,0.669,8,-6.727,0,0.125,0.0669,0.0,0.124,0.44,183.441,177109,4,2
0.306,0.664,9,-6.07,1,0.0276,0.432,7.5e-06,0.135,0.321,158.283,242010,4,2
0.556,0.714,9,-5.322,0,0.158,0.07,0.0,0.261,0.434,146.113,267920,4,7
0.507,0.48,5,-5.418,1,0.0266,0.449,0.0,0.147,0.35,86.046,204427,4,3
0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,252307,4,8
0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,146471,4,8
0.576,0.593,9,-6.024,0,0.0306,0.0467,0.000767,0.237,0.373,157.993,220013,4,7
0.39,0.305,8,-13.392,0,0.0555,0.489,0.0687,0.155,0.166,157.155,115138,4,3
0.755,0.779,7,-2.123,1,0.393,0.139,0.0,0.87,0.699,77.003,120779,4,4
